,weight,stratum,psu,qn8,domain
8752,0.7199,101,540390,1.0,domain2
8753,1.2648,101,540390,1.0,domain2
8754,1.2648,101,540390,1.0,domain2
8755,1.2648,101,540390,,domain2
8756,0.7199,101,540390,1.0,domain2
8757,0.7199,101,540390,1.0,domain2
8758,0.7199,101,540390,,domain2
8759,1.2365,101,540390,,domain2
8760,1.4521,101,540390,1.0,domain2
8761,1.2365,101,540390,,domain2
8762,1.2365,101,540390,,domain2
8763,1.4521,101,540390,1.0,domain2
8764,1.4521,101,540390,1.0,domain2
8765,1.2365,101,540390,,domain2
8766,1.2365,101,540390,1.0,domain2
8767,1.2365,101,540390,,domain2
8768,0.7199,101,540390,,domain2
8769,0.7199,101,540390,,domain2
8770,0.7199,101,540390,,domain2
8771,1.2648,101,540390,2.0,domain2
8772,0.7199,101,540390,,domain2
8773,0.7199,101,540390,1.0,domain2
8774,1.2648,101,540390,1.0,domain2
8775,1.2648,101,540390,1.0,domain2
8776,0.7199,101,540390,1.0,domain2
8777,1.2648,101,540390,1.0,domain2
8778,0.7199,101,540390,,domain2
8779,0.7199,101,540390,,domain2
8780,0.7199,101,540390,1.0,domain2
8781,0.7199,101,540390,1.0,domain2
8782,0.7199,101,540390,,domain2
8783,0.7199,101,540390,,domain2
8784,1.2648,101,540390,1.0,domain2
8785,1.5477,101,540390,,domain2
8786,1.5817,101,540390,1.0,domain2
8787,1.0081,101,540390,,domain2
8788,1.0081,101,540390,,domain2
8789,1.0081,101,540390,,domain2
8790,1.0081,101,540390,,domain2
8791,1.5817,101,540390,1.0,domain2
8792,1.5817,101,540390,1.0,domain2
8793,1.0081,101,540390,2.0,domain2
8794,1.5817,101,540390,,domain2
8795,1.2648,101,540390,,domain2
8796,1.2648,101,540390,,domain2
8797,0.7199,101,540390,,domain2
8798,0.4227,203,60390,1.0,domain2
8799,0.4227,203,60390,1.0,domain2
8800,0.3924,203,60390,2.0,domain2
8801,0.3924,203,60390,1.0,domain2
8802,0.4227,203,60390,2.0,domain2
8803,0.3924,203,60390,1.0,domain2
8804,0.3013,203,60390,,domain2
8805,0.3924,203,60390,2.0,domain2
8806,0.1621,203,60390,1.0,domain2
8807,0.4227,203,60390,1.0,domain2
8808,0.3924,203,60390,,domain2
8809,0.3924,203,60390,1.0,domain2
8810,0.4227,203,60390,1.0,domain2
8811,0.1601,203,60390,2.0,domain2
8812,0.2332,203,60390,,domain2
8813,0.4168,203,60390,,domain2
8814,0.5237,203,60390,1.0,domain2
8815,0.3924,203,60390,2.0,domain2
8816,0.4227,203,60390,2.0,domain2
8817,0.3548,203,60390,1.0,domain2
8818,0.3924,203,60390,,domain2
8819,0.4227,203,60390,,domain2
8820,0.4227,203,60390,1.0,domain2
8821,0.4227,203,60390,,domain2
8822,0.3924,203,60390,2.0,domain2
8823,0.2332,203,60390,,domain2
8824,0.1601,203,60390,,domain2
8825,0.2909,203,60390,2.0,domain2
8826,0.3895,203,60390,2.0,domain2
8827,0.3123,203,60390,2.0,domain2
8828,0.3895,203,60390,1.0,domain2
8829,0.2909,203,60390,2.0,domain2
8830,0.3123,203,60390,2.0,domain2
8831,0.5237,203,60390,2.0,domain2
8832,0.3123,203,60390,2.0,domain2
8833,0.2705,203,60390,,domain2
8834,0.3123,203,60390,2.0,domain2
8835,0.1601,203,60390,,domain2
8836,0.415,203,60390,1.0,domain2
8837,0.3697,203,60390,2.0,domain2
8838,0.3697,203,60390,,domain2
8839,0.2762,203,60390,1.0,domain2
8840,0.415,203,60390,2.0,domain2
8841,0.2332,203,60390,2.0,domain2
8842,0.2332,203,60390,2.0,domain2
8843,0.3123,203,60390,2.0,domain2
8844,0.3123,203,60390,2.0,domain2
8845,0.3123,203,60390,,domain2
8846,0.3123,203,60390,,domain2
8847,0.2332,203,60390,,domain2
8848,0.2909,203,60390,,domain2
8849,0.3123,203,60390,,domain2
8850,0.3697,203,60390,1.0,domain2
8851,0.2955,203,60390,1.0,domain2
8852,0.415,203,60390,1.0,domain2
8853,0.1847,203,60390,1.0,domain2
8854,0.2223,203,60390,2.0,domain2
8855,0.2793,203,60390,2.0,domain2
8856,0.415,203,60390,,domain2
8857,0.1997,203,60390,1.0,domain2
8858,0.3895,203,60390,,domain2
8859,0.2909,203,60390,1.0,domain2
8860,0.3123,203,60390,2.0,domain2
8861,0.3123,203,60390,,domain2
8862,0.2332,203,60390,2.0,domain2
8863,0.415,203,60390,,domain2
8864,0.415,203,60390,1.0,domain2
8865,0.2762,203,60390,1.0,domain2
8866,0.415,203,60390,1.0,domain2
8867,0.2762,203,60390,1.0,domain2
8868,0.415,203,60390,1.0,domain2
8869,0.2073,203,60390,1.0,domain2
8870,0.3697,203,60390,1.0,domain2
8871,0.3697,203,60390,,domain2
8872,0.3697,203,60390,1.0,domain2
8873,0.415,203,60390,1.0,domain2
8874,0.415,203,60390,2.0,domain2
8875,0.3697,203,60390,,domain2
8876,0.415,203,60390,1.0,domain2
8877,0.31,203,60390,1.0,domain2
8878,0.415,203,60390,1.0,domain2
8879,0.5237,203,60390,1.0,domain2
8880,0.5237,203,60390,1.0,domain2
8881,0.4168,203,60390,2.0,domain2
8882,0.3627,203,60390,1.0,domain2
8883,0.5237,203,60390,1.0,domain2
8884,0.3627,203,60390,1.0,domain2
8885,0.3697,203,60390,1.0,domain2
8886,0.3697,203,60390,1.0,domain2
8887,0.3697,203,60390,1.0,domain2
8888,0.3697,203,60390,,domain2
8889,0.1847,203,60390,,domain2
8890,0.3697,203,60390,,domain2
8891,0.3697,203,60390,1.0,domain2
8892,0.3627,203,60390,,domain2
8893,0.4168,203,60390,,domain2
8894,0.4168,203,60390,1.0,domain2
8895,0.2223,203,60390,2.0,domain2
8896,0.4168,203,60390,2.0,domain2
8897,0.4168,203,60390,,domain2
8898,0.4168,203,60390,1.0,domain2
8899,0.4168,203,60390,1.0,domain2
8900,0.5237,203,60390,1.0,domain2
8901,0.4168,203,60390,2.0,domain2
8902,0.4168,203,60390,,domain2
8903,0.415,203,60390,1.0,domain2
8904,0.415,203,60390,2.0,domain2
8905,0.31,203,60390,1.0,domain2
8906,0.3697,203,60390,1.0,domain2
8907,0.3697,203,60390,,domain2
8908,0.4852,203,60390,,domain2
8909,0.2762,203,60390,1.0,domain2
8910,0.3697,203,60390,,domain2
8911,0.2762,203,60390,,domain2
8912,0.2223,203,60390,1.0,domain2
8913,0.5237,203,60390,,domain2
8914,0.4168,203,60390,1.0,domain2
8915,0.4168,203,60390,1.0,domain2
8916,0.4558,203,60390,2.0,domain2
8917,0.4558,203,60390,1.0,domain2
8918,0.2793,203,60390,1.0,domain2
8919,0.4168,203,60390,2.0,domain2
8920,0.4168,203,60390,1.0,domain2
8921,0.3697,203,60390,1.0,domain2
8922,0.1997,203,60390,1.0,domain2
8923,0.2762,203,60390,1.0,domain2
8924,0.3697,203,60390,1.0,domain2
8925,0.1847,203,60390,1.0,domain2
8926,0.2762,203,60390,,domain2
8927,0.31,203,60390,,domain2
8928,0.415,203,60390,2.0,domain2
8929,0.415,203,60390,1.0,domain2
8930,0.3316,203,60390,1.0,domain2
8931,0.415,203,60390,,domain2
8932,0.415,203,60390,1.0,domain2
8933,0.5237,203,60390,2.0,domain2
8934,0.4168,203,60390,1.0,domain2
8935,0.5237,203,60390,1.0,domain2
8936,0.4558,203,60390,1.0,domain2
8937,0.4558,203,60390,1.0,domain2
8938,0.4168,203,60390,1.0,domain2
8939,0.5237,203,60390,1.0,domain2
8940,0.5237,203,60390,1.0,domain2
8941,0.5237,203,60390,,domain2
8942,0.4168,203,60390,1.0,domain2
8943,0.3627,203,60390,,domain2
8944,0.4168,203,60390,1.0,domain2
8945,0.5237,203,60390,1.0,domain2
8946,0.4558,203,60390,,domain2
8947,0.4227,203,60390,1.0,domain2
8948,0.4227,203,60390,,domain2
8949,0.3013,203,60390,,domain2
8950,0.3924,203,60390,2.0,domain2
8951,0.3924,203,60390,,domain2
8952,0.4227,203,60390,2.0,domain2
8953,0.4227,203,60390,2.0,domain2
8954,0.3924,203,60390,2.0,domain2
8955,0.3924,203,60390,1.0,domain2
8956,0.3246,203,60390,1.0,domain2
8957,0.3013,203,60390,1.0,domain2
8958,0.3924,203,60390,,domain2
8959,0.5237,203,60390,,domain2
8960,0.4558,203,60390,,domain2
8961,0.4558,203,60390,1.0,domain2
8962,0.4227,203,60390,,domain2
8963,0.1504,203,60390,1.0,domain2
8964,0.3246,203,60390,1.0,domain2
8965,0.3822,203,60390,1.0,domain2
8966,0.4227,203,60390,1.0,domain2
8967,0.4227,203,60390,1.0,domain2
8968,0.4227,203,60390,1.0,domain2
8969,0.4227,203,60390,2.0,domain2
8970,0.3924,203,60390,1.0,domain2
8971,0.3924,203,60390,1.0,domain2
8972,0.3924,203,60390,,domain2
8973,0.4227,203,60390,,domain2
8974,0.3895,203,60390,,domain2
8975,0.3123,203,60390,,domain2
8976,0.3895,203,60390,,domain2
8977,0.2332,203,60390,1.0,domain2
8978,0.1601,203,60390,1.0,domain2
8979,0.2909,203,60390,,domain2
8980,0.3895,203,60390,2.0,domain2
8981,0.5391,203,60390,1.0,domain2
8982,0.3895,203,60390,,domain2
8983,0.3123,203,60390,1.0,domain2
8984,0.3895,203,60390,1.0,domain2
8985,0.3013,203,60390,2.0,domain2
8986,0.3924,203,60390,1.0,domain2
8987,0.3924,203,60390,1.0,domain2
8988,0.3895,203,60390,1.0,domain2
8989,0.1997,203,60390,,domain2
8990,0.3895,203,60390,,domain2
8991,0.3123,203,60390,1.0,domain2
8992,0.2909,203,60390,1.0,domain2
8993,0.1997,203,60390,1.0,domain2
8994,0.1997,203,60390,1.0,domain2
8995,0.3895,203,60390,1.0,domain2
8996,0.3123,203,60390,1.0,domain2
8997,0.2332,203,60390,1.0,domain2
8998,0.3123,203,60390,,domain2
8999,0.3123,203,60390,,domain2
9000,0.3123,203,60390,1.0,domain2
9001,0.3123,203,60390,2.0,domain2
9002,0.2705,203,60390,1.0,domain2
9003,0.3123,203,60390,1.0,domain2
9004,0.3123,203,60390,,domain2
9005,1.6978,211,60170,2.0,domain2
9006,1.6978,211,60170,2.0,domain2
9007,1.4775,211,60170,1.0,domain2
9008,1.6978,211,60170,1.0,domain2
9009,4.3656,211,60170,2.0,domain2
9010,1.2809,211,60170,1.0,domain2
9011,1.7146,211,60170,1.0,domain2
9012,1.7146,211,60170,1.0,domain2
9013,1.7146,211,60170,1.0,domain2
9014,1.5549,211,60170,1.0,domain2
9015,1.2751,211,60170,1.0,domain2
9016,1.2751,211,60170,1.0,domain2
9017,1.2751,211,60170,2.0,domain2
9018,1.2751,211,60170,1.0,domain2
9019,1.2751,211,60170,1.0,domain2
9020,1.4775,211,60170,1.0,domain2
9021,1.4775,211,60170,1.0,domain2
9022,1.2751,211,60170,2.0,domain2
9023,1.5123,211,60170,1.0,domain2
9024,1.5123,211,60170,,domain2
9025,1.5123,211,60170,1.0,domain2
9026,1.5123,211,60170,,domain2
9027,1.5123,211,60170,1.0,domain2
9028,1.5549,211,60170,,domain2
9029,1.5549,211,60170,2.0,domain2
9030,1.5549,211,60170,1.0,domain2
9031,1.5123,211,60170,,domain2
9032,1.5549,211,60170,,domain2
9033,1.5549,211,60170,,domain2
9034,0.888,211,60170,1.0,domain2
9035,1.7786,211,60170,,domain2
9036,1.6978,211,60170,,domain2
9037,1.7146,211,60170,,domain2
9038,4.3656,211,60170,,domain2
9039,4.3656,211,60170,1.0,domain2
9040,3.2614,211,60170,,domain2
9041,1.7146,211,60170,,domain2
9042,1.7146,211,60170,,domain2
9043,1.7146,211,60170,1.0,domain2
9044,1.2809,211,60170,1.0,domain2
9045,1.2809,211,60170,1.0,domain2
9046,1.6978,211,60170,1.0,domain2
9047,4.3656,211,60170,2.0,domain2
9048,1.7146,211,60170,1.0,domain2
9049,1.7146,211,60170,1.0,domain2
9050,1.7146,211,60170,1.0,domain2
9051,1.5549,211,60170,1.0,domain2
9052,1.5549,211,60170,,domain2
9053,1.9392,211,60170,1.0,domain2
9054,1.9392,211,60170,1.0,domain2
9055,1.9392,211,60170,1.0,domain2
9056,1.4893,211,60170,1.0,domain2
9057,1.3097,211,60170,1.0,domain2
9058,2.3161,211,60170,,domain2
9059,1.9392,211,60170,2.0,domain2
9060,1.9392,211,60170,1.0,domain2
9061,1.4893,211,60170,,domain2
9062,1.9392,211,60170,1.0,domain2
9063,1.9392,211,60170,1.0,domain2
9064,1.4893,211,60170,1.0,domain2
9065,2.0944,211,60170,1.0,domain2
9066,1.7786,211,60170,1.0,domain2
9067,1.7786,211,60170,1.0,domain2
9068,1.2751,211,60170,,domain2
9069,1.6978,211,60170,1.0,domain2
9070,1.2751,211,60170,1.0,domain2
9071,1.4775,211,60170,1.0,domain2
9072,1.1096,211,60170,1.0,domain2
9073,1.6978,211,60170,,domain2
9074,1.2751,211,60170,,domain2
9075,0.9053,211,60170,1.0,domain2
9076,1.2751,211,60170,1.0,domain2
9077,1.6978,211,60170,1.0,domain2
9078,2.3161,211,60170,1.0,domain2
9079,2.3161,211,60170,1.0,domain2
9080,2.3161,211,60170,2.0,domain2
9081,2.3161,211,60170,2.0,domain2
9082,1.1293,211,60170,1.0,domain2
9083,1.5123,211,60170,1.0,domain2
9084,0.797,211,60170,1.0,domain2
9085,1.9392,211,60170,,domain2
9086,1.9392,211,60170,2.0,domain2
9087,1.9392,211,60170,1.0,domain2
9088,1.5123,211,60170,1.0,domain2
9089,0.9475,211,60170,1.0,domain2
9090,1.2751,211,60170,,domain2
9091,1.6978,211,60170,1.0,domain2
9092,1.2751,211,60170,,domain2
9093,1.1096,211,60170,1.0,domain2
9094,1.6978,211,60170,1.0,domain2
9095,1.2751,211,60170,2.0,domain2
9096,1.5123,211,60170,,domain2
9097,1.5549,211,60170,1.0,domain2
9098,1.5123,211,60170,2.0,domain2
9099,1.5549,211,60170,1.0,domain2
9100,1.5549,211,60170,1.0,domain2
9101,1.5123,211,60170,,domain2
9102,1.5549,211,60170,,domain2
9103,1.5549,211,60170,1.0,domain2
9104,1.5123,211,60170,2.0,domain2
9105,1.5549,211,60170,2.0,domain2
9106,1.5123,211,60170,,domain2
9107,1.5123,211,60170,,domain2
9108,1.5549,211,60170,1.0,domain2
9109,1.5549,211,60170,2.0,domain2
9110,1.6121,202,60770,,domain2
9111,1.3265,202,60770,1.0,domain2
9112,0.991,202,60770,1.0,domain2
9113,0.991,202,60770,2.0,domain2
9114,1.2043,202,60770,1.0,domain2
9115,1.2043,202,60770,1.0,domain2
9116,1.6121,202,60770,,domain2
9117,0.991,202,60770,1.0,domain2
9118,1.6121,202,60770,1.0,domain2
9119,2.1156,202,60770,1.0,domain2
9120,1.2043,202,60770,1.0,domain2
9121,0.873,202,60770,1.0,domain2
9122,0.873,202,60770,,domain2
9123,1.008,202,60770,1.0,domain2
9124,0.7527,202,60770,1.0,domain2
9125,1.3265,202,60770,1.0,domain2
9126,1.06,202,60770,1.0,domain2
9127,1.3265,202,60770,,domain2
9128,0.6627,202,60770,,domain2
9129,1.3265,202,60770,1.0,domain2
9130,1.6121,202,60770,1.0,domain2
9131,1.6121,202,60770,1.0,domain2
9132,1.6121,202,60770,1.0,domain2
9133,1.3265,202,60770,1.0,domain2
9134,0.991,202,60770,,domain2
9135,0.991,202,60770,2.0,domain2
9136,1.3265,202,60770,1.0,domain2
9137,1.6121,202,60770,1.0,domain2
9138,1.1079,202,60770,1.0,domain2
9139,0.9779,202,60770,1.0,domain2
9140,0.873,202,60770,1.0,domain2
9141,0.754,202,60770,,domain2
9142,0.754,202,60770,,domain2
9143,0.873,202,60770,1.0,domain2
9144,0.754,202,60770,2.0,domain2
9145,1.008,202,60770,,domain2
9146,0.7527,202,60770,1.0,domain2
9147,0.754,202,60770,,domain2
9148,0.7527,202,60770,1.0,domain2
9149,1.008,202,60770,,domain2
9150,0.754,202,60770,2.0,domain2
9151,0.8745,202,60770,,domain2
9152,1.3951,202,60770,1.0,domain2
9153,1.0097,202,60770,1.0,domain2
9154,0.7527,202,60770,,domain2
9155,0.754,202,60770,1.0,domain2
9156,0.8499,202,60770,1.0,domain2
9157,1.8219,202,60770,1.0,domain2
9158,1.8219,202,60770,,domain2
9159,1.1066,202,60770,1.0,domain2
9160,0.8499,202,60770,,domain2
9161,0.8499,202,60770,1.0,domain2
9162,0.8499,202,60770,1.0,domain2
9163,0.8499,202,60770,1.0,domain2
9164,0.7527,202,60770,1.0,domain2
9165,0.754,202,60770,1.0,domain2
9166,0.8745,202,60770,,domain2
9167,1.008,202,60770,1.0,domain2
9168,1.3975,202,60770,1.0,domain2
9169,1.0097,202,60770,1.0,domain2
9170,0.8745,202,60770,1.0,domain2
9171,1.0097,202,60770,1.0,domain2
9172,1.008,202,60770,1.0,domain2
9173,0.9779,202,60770,,domain2
9174,1.1079,202,60770,1.0,domain2
9175,1.1079,202,60770,,domain2
9176,0.9779,202,60770,,domain2
9177,0.8351,202,60770,1.0,domain2
9178,0.946,202,60770,1.0,domain2
9179,1.2731,202,60770,,domain2
9180,1.1079,202,60770,,domain2
9181,1.1079,202,60770,1.0,domain2
9182,0.9779,202,60770,,domain2
9183,0.9779,202,60770,,domain2
9184,1.1079,202,60770,1.0,domain2
9185,1.8219,202,60770,,domain2
9186,0.8499,202,60770,1.0,domain2
9187,1.5488,202,60770,1.0,domain2
9188,1.8219,202,60770,1.0,domain2
9189,0.8499,202,60770,,domain2
9190,0.8499,202,60770,1.0,domain2
9191,0.8499,202,60770,,domain2
9192,2.3724,202,60770,1.0,domain2
9193,1.8219,202,60770,,domain2
9194,2.3724,202,60770,,domain2
9195,1.1066,202,60770,,domain2
9196,3.3203,202,60770,,domain2
9197,0.4243,202,60770,1.0,domain2
9198,1.1066,202,60770,1.0,domain2
9199,1.2731,202,60770,2.0,domain2
9200,1.1079,202,60770,1.0,domain2
9201,1.1237,202,60770,,domain2
9202,0.8351,202,60770,,domain2
9203,1.2731,202,60770,2.0,domain2
9204,1.6003,202,60770,,domain2
9205,0.9779,202,60770,,domain2
9206,0.9779,202,60770,,domain2
9207,1.1237,202,60770,2.0,domain2
9208,1.8130000000000002,202,60770,1.0,domain2
9209,0.9779,202,60770,1.0,domain2
9210,0.9779,202,60770,1.0,domain2
9211,1.2731,202,60770,1.0,domain2
9212,1.6003,202,60770,,domain2
9213,0.9779,202,60770,1.0,domain2
9214,1.3398,112,131130,,domain2
9215,1.1713,112,131130,1.0,domain2
9216,1.8128,112,131130,1.0,domain2
9217,0.9947,112,131130,1.0,domain2
9218,1.2953,112,131130,2.0,domain2
9219,3.6531,112,131130,2.0,domain2
9220,0.9947,112,131130,,domain2
9221,1.2953,112,131130,,domain2
9222,1.2953,112,131130,1.0,domain2
9223,1.2953,112,131130,1.0,domain2
9224,3.6531,112,131130,,domain2
9225,1.2953,112,131130,,domain2
9226,1.4642,112,131130,1.0,domain2
9227,1.7583,112,131130,,domain2
9228,1.0009,112,131130,,domain2
9229,1.7164,112,131130,1.0,domain2
9230,1.5293,112,131130,1.0,domain2
9231,1.2953,112,131130,1.0,domain2
9232,3.6531,112,131130,,domain2
9233,1.2953,112,131130,,domain2
9234,0.9947,112,131130,1.0,domain2
9235,1.8128,112,131130,,domain2
9236,1.2953,112,131130,2.0,domain2
9237,1.2953,112,131130,,domain2
9238,1.2953,112,131130,,domain2
9239,3.6531,112,131130,,domain2
9240,5.0115,112,131130,2.0,domain2
9241,1.2953,112,131130,2.0,domain2
9242,1.96,112,131130,1.0,domain2
9243,2.5722,112,131130,1.0,domain2
9244,1.3398,112,131130,1.0,domain2
9245,2.8261,112,131130,,domain2
9246,1.96,112,131130,2.0,domain2
9247,1.96,112,131130,1.0,domain2
9248,2.5722,112,131130,1.0,domain2
9249,1.3398,112,131130,,domain2
9250,1.3398,112,131130,2.0,domain2
9251,1.3398,112,131130,,domain2
9252,1.3398,112,131130,1.0,domain2
9253,1.96,112,131130,2.0,domain2
9254,0.6693,112,131130,,domain2
9255,1.3398,112,131130,,domain2
9256,1.0706,112,131130,,domain2
9257,1.96,112,131130,2.0,domain2
9258,1.5293,112,131130,2.0,domain2
9259,2.8261,112,131130,1.0,domain2
9260,2.8261,112,131130,2.0,domain2
9261,3.3919,112,131130,,domain2
9262,3.3919,112,131130,1.0,domain2
9263,3.3919,112,131130,1.0,domain2
9264,3.9113,112,131130,,domain2
9265,2.8261,112,131130,,domain2
9266,2.1103,112,131130,,domain2
9267,3.3919,112,131130,1.0,domain2
9268,3.3919,112,131130,,domain2
9269,1.4642,112,131130,,domain2
9270,1.3398,112,131130,1.0,domain2
9271,1.3398,112,131130,,domain2
9272,1.96,112,131130,1.0,domain2
9273,1.3398,112,131130,1.0,domain2
9274,0.7979999999999999,112,131130,1.0,domain2
9275,1.5293,112,131130,,domain2
9276,1.0738,112,131130,2.0,domain2
9277,1.0738,112,131130,2.0,domain2
9278,0.9345,112,131130,1.0,domain2
9279,1.0738,112,131130,2.0,domain2
9280,1.0738,112,131130,2.0,domain2
9281,1.0738,112,131130,,domain2
9282,0.7979999999999999,112,131130,2.0,domain2
9283,0.9345,112,131130,1.0,domain2
9284,1.0738,112,131130,1.0,domain2
9285,1.2755,112,131130,2.0,domain2
9286,1.7164,112,131130,2.0,domain2
9287,2.8261,112,131130,2.0,domain2
9288,0.7979999999999999,112,131130,2.0,domain2
9289,1.0738,112,131130,1.0,domain2
9290,1.4937,112,131130,1.0,domain2
9291,0.7979999999999999,112,131130,2.0,domain2
9292,1.7164,112,131130,,domain2
9293,1.2755,112,131130,1.0,domain2
9294,1.0738,112,131130,1.0,domain2
9295,1.5293,112,131130,,domain2
9296,1.0738,112,131130,,domain2
9297,1.0738,112,131130,2.0,domain2
9298,0.9152,112,131130,1.0,domain2
9299,1.4937,112,131130,1.0,domain2
9300,2.4444,112,131130,,domain2
9301,1.7164,112,131130,1.0,domain2
9302,1.2755,112,131130,2.0,domain2
9303,1.2953,112,131130,2.0,domain2
9304,1.4937,112,131130,2.0,domain2
9305,1.0738,112,131130,2.0,domain2
9306,0.8449,213,482090,,domain2
9307,0.5566,213,482090,1.0,domain2
9308,0.35200000000000004,213,482090,1.0,domain2
9309,0.4156,213,482090,,domain2
9310,0.6104,213,482090,1.0,domain2
9311,0.35200000000000004,213,482090,1.0,domain2
9312,0.298,213,482090,1.0,domain2
9313,0.263,213,482090,1.0,domain2
9314,0.5003,213,482090,1.0,domain2
9315,0.263,213,482090,,domain2
9316,0.298,213,482090,1.0,domain2
9317,0.35200000000000004,213,482090,,domain2
9318,0.298,213,482090,1.0,domain2
9319,0.298,213,482090,1.0,domain2
9320,0.263,213,482090,1.0,domain2
9321,0.263,213,482090,1.0,domain2
9322,0.263,213,482090,,domain2
9323,0.3302,213,482090,2.0,domain2
9324,0.3842,213,482090,1.0,domain2
9325,0.3842,213,482090,1.0,domain2
9326,0.3842,213,482090,1.0,domain2
9327,0.5003,213,482090,1.0,domain2
9328,0.3842,213,482090,1.0,domain2
9329,0.5566,213,482090,1.0,domain2
9330,0.8449,213,482090,1.0,domain2
9331,0.4156,213,482090,,domain2
9332,0.6104,213,482090,1.0,domain2
9333,0.4558,213,482090,1.0,domain2
9334,0.1918,213,482090,,domain2
9335,0.3842,213,482090,,domain2
9336,0.298,213,482090,,domain2
9337,0.298,213,482090,,domain2
9338,0.3302,213,482090,1.0,domain2
9339,0.3842,213,482090,1.0,domain2
9340,0.3302,213,482090,1.0,domain2
9341,0.6018,213,482090,,domain2
9342,0.6018,213,482090,1.0,domain2
9343,0.3302,213,482090,1.0,domain2
9344,0.43,213,482090,1.0,domain2
9345,0.3302,213,482090,,domain2
9346,0.298,213,482090,,domain2
9347,0.5003,213,482090,1.0,domain2
9348,0.43,213,482090,1.0,domain2
9349,0.5003,213,482090,1.0,domain2
9350,0.3302,213,482090,,domain2
9351,0.7002,213,482090,1.0,domain2
9352,0.3302,213,482090,1.0,domain2
9353,0.3842,213,482090,,domain2
9354,0.3842,213,482090,1.0,domain2
9355,0.263,213,482090,1.0,domain2
9356,0.263,213,482090,,domain2
9357,0.39899999999999997,213,482090,1.0,domain2
9358,0.298,213,482090,1.0,domain2
9359,0.35200000000000004,213,482090,,domain2
9360,0.263,213,482090,2.0,domain2
9361,0.3842,213,482090,1.0,domain2
9362,0.3302,213,482090,1.0,domain2
9363,0.3302,213,482090,1.0,domain2
9364,0.43,213,482090,1.0,domain2
9365,0.3842,213,482090,1.0,domain2
9366,0.3842,213,482090,2.0,domain2
9367,0.3302,213,482090,,domain2
9368,0.3842,213,482090,,domain2
9369,0.43,213,482090,1.0,domain2
9370,0.5003,213,482090,,domain2
9371,0.6104,213,482090,1.0,domain2
9372,0.4558,213,482090,1.0,domain2
9373,0.298,213,482090,1.0,domain2
9374,0.263,213,482090,,domain2
9375,0.35200000000000004,213,482090,1.0,domain2
9376,0.298,213,482090,,domain2
9377,0.263,213,482090,1.0,domain2
9378,0.263,213,482090,1.0,domain2
9379,0.5236,213,482090,1.0,domain2
9380,0.298,213,482090,,domain2
9381,0.6104,213,482090,,domain2
9382,0.39899999999999997,213,482090,,domain2
9383,0.5566,213,482090,,domain2
